Kingdom,Phylum,Class,Order,Family,Genus,Species,Sciname,Red_List_Status,populationTrend,Trophic_Level_10,Trophic_Level_20,Trophic_Level_30,Trophic_Level_Source,Diet_Source,Cat_Animal,Cat_Scavenger,Cat_Endotherm,Cat_Mammal,Cat_Bird,Cat_Herptile,Cat_Amphibian,Cat_Reptile,Cat_Fish,Cat_VertUnk,Cat_Vertebrate,Cat_Egg,Cat_Invert,Cat_Insect,Cat_Plant,Cat_Plant_Other,Cat_Foliage,Cat_Root,Cat_Wood,Cat_Nectar,Cat_Fruit,Cat_Grain,Diet_Breadth,Diet_Reliability,Body_Mass_Value,Body_Mass_Log,Body_Mass_Source,Body_Mass_Type,SVL_Value,SVL_Log,SVL_Source,SVL_Type,SCL_Value,SCL_Log,SCL_Type,SCL_Source,TL_Value,TL_Log,TL_Source,TL_Type,Habitat_Caves,Habitat_Desert,Habitat_Forest,Habitat_Grassland,Habitat_Savanna,Habitat_Shrubland,Habitat_Marine_Coastal,Habitat_Marine_Intertidal,Habitat_Marine_Neritic,Habitat_Marine_Oceanic,Habitat_Wetland,Habitat_Rocky,Habitat_Breadth,Location_Antarctic,Location_Arctic_Sea,Location_Atlantic_Ocean,Location_Caribbean_Islands,Location_East_Asia,Location_Europe,Location_Indian_Ocean,Location_Mediterranean_and_Black_Sea,Location_Mesoamerica,Location_North_Africa,Location_North_America,Location_North_Asia,Location_Oceania,Location_Pacific_Ocean,Location_South_America,Location_South_and_Southeast_Asia,Location_Subsaharan_Africa,Location_West_and_Central_Asia,Location_Breadth,Threat_Biological_Resource_Use,Threat_Climate_Change,Threat_Invasive_Species,Threat_Pollution,Threat_Habitat_Alteration,Threat_Breadth
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,brachylophus,Lophornis brachylophus,CR,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.68,0.428134794,Wilman et al. 2419,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,stictolophus,Lophornis stictolophus,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.68,0.428134794,Wilman et al. 2420,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,flammula,Selasphorus flammula,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.69,0.42975228,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Abeillia,abeillei,Abeillia abeillei,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calothorax,pulcher,Calothorax pulcher,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,adorabilis,Lophornis adorabilis,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,magnificus,Lophornis magnificus,LC,Unknown,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Microchera,albocoronata,Microchera albocoronata,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phlogophilus,harterti,Phlogophilus harterti,NT,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.7,0.431363764,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Stephanoxis,loddigesii,Stephanoxis loddigesii,LC,Unknown,Omnivore,Omnivore,Omnivore,NA,del Hoyo et al. 1998 Handbook to the birds of the world.,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,4.3 (Stephanoxis lalandi),2.73,0.436162647,del Hoyo et al. 1998,sex value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,amethystina,Calliphlox amethystina,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.8,0.447158031,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Discosura,langsdorffi,Discosura langsdorffi,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.8,0.447158031,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,delattrei,Lophornis delattrei,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.8,0.447158031,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phlogophilus,hemileucurus,Phlogophilus hemileucurus,VU,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.8,0.447158031,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Discosura,letitiae,Discosura letitiae,DD,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.83,0.451786436,Wilman et al. 2274,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Atthis,ellioti,Atthis ellioti,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.9,0.462397998,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,stuarti,Phaethornis stuarti,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.9,0.462397998,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Anopetia,gounellei,Anopetia gounellei,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Augastes,scutatus,Augastes scutatus,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Discosura,conversii,Discosura conversii,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Elvira,chionura,Elvira chionura,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Elvira,cupreiceps,Elvira cupreiceps,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Loddigesia,mirabilis,Loddigesia mirabilis,EN,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,chalybeus,Lophornis chalybeus,NT,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,pavoninus,Lophornis pavoninus,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Ocreatus,underwoodii,Ocreatus underwoodii,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,aethopygus,Phaethornis aethopygus,VU,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,longuemareus,Phaethornis longuemareus,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,striigularis,Phaethornis striigularis,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0.477121255,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chaetocercus,berlepschi,Chaetocercus berlepschi,EN,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.01,0.478566496,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chaetocercus,heliodor,Chaetocercus heliodor,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.01,0.478566496,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Orthorhyncus,cristatus,Orthorhyncus cristatus,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.02,0.480006943,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,ardens,Selasphorus ardens,EN,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.08,0.488550717,Wilman et al. 2714,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Archilochus,colubris,Archilochus colubris,LC,Increasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3.09,0.489958479,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calypte,costae,Calypte costae,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.09,0.489958479,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,mitchellii,Calliphlox mitchellii,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.1,0.491361694,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,maugaeus,Chlorostilbon maugaeus,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.1,0.491361694,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Cynanthus,latirostris,Cynanthus latirostris,LC,Increasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.1,0.491361694,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,nattereri,Phaethornis nattereri,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.1,0.491361694,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SCOTOCERCIDAE,Tesia,superciliaris,Tesia superciliaris,LC,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.16,0.499687083,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,elegans,Chlorostilbon elegans,EX,NA,Herbivore,Herbivore,Herbivore,NA,generic average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,3.196666667,0.504697352,GenAvg,congeners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,ricordii,Chlorostilbon ricordii,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.2,0.505149978,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chaetocercus,astreans,Chaetocercus astreans,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.21,0.506505032,Wilman et al. 2162,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chaetocercus,jourdanii,Chaetocercus jourdanii,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.26,0.5132176,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,bryantae,Calliphlox bryantae,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.3,0.51851394,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
