SampleID,Order,Family,Genus,Species,Sample_type,Lat_Long_OG,DOI,Location,Source,Latitude,Longitude
SRR6486762,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486761,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486760,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486759,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486758,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486757,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486756,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486755,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486754,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486753,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486752,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486751,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486750,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486749,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486748,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486747,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486746,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486745,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486744,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486743,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486742,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486741,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486740,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486739,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486738,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486737,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486736,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486735,Passeriformes,Thraupidae,Camarhynchus,Pallidus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486734,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486733,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486732,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486731,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486730,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486729,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486728,Passeriformes,Thraupidae,Platyspiza,Crassirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486727,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486726,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486725,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486724,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486723,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486722,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486721,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486720,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486719,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486718,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486717,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486716,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486715,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486714,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486713,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486712,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486711,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486710,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486709,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486708,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486707,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486706,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486705,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486704,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486703,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486702,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486701,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486700,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486699,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486698,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486697,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486696,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486695,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486694,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486693,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486692,Passeriformes,Thraupidae,Certhidea,Olivacea,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486691,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486690,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486689,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486688,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486687,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486686,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486685,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486684,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486683,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486682,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486681,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486680,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486679,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486678,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486677,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486676,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486675,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486674,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486673,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486672,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486671,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486670,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486669,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486668,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486667,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486666,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486665,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR3666744,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3666728,,,,,Feces,40.779223 N 96.75353 W,10.1128/AEM.00896-18,USA,CoMiDa,40.779223,N96.75353
SRR3655630,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3655629,Columbiformes,Columbidae,,,Feces,40.802089 N 96.681604 W,10.1128/AEM.00896-18,USA,CoMiDa,40.802089,N96.681604
SRR3655621,Anseriformes,Anatidae,,,Feces,40.783025 N 96.636345 W,10.1128/AEM.00896-18,USA,CoMiDa,40.783025,N96.636345
SRR3655620,,,,,Feces,40.783025 N 96.636345 W,10.1128/AEM.00896-18,USA,CoMiDa,40.783025,N96.636345
SRR3655619,Anseriformes,Anatidae,,,Feces,40.783025 N 96.636345 W,10.1128/AEM.00896-18,USA,CoMiDa,40.783025,N96.636345
SRR3655618,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3655616,Columbiformes,Columbidae,,,Feces,40.802089 N 96.681604 W,10.1128/AEM.00896-18,USA,CoMiDa,40.802089,N96.681604
SRR3655614,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3655613,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3655612,Passeriformes,Hirundinidae,,,Feces,40.789503 N 96.663323 W,10.1128/AEM.00896-18,USA,CoMiDa,40.789503,N96.663323
SRR3655611,Columbiformes,Columbidae,,,Feces,40.802089 N 96.681604 W,10.1128/AEM.00896-18,USA,CoMiDa,40.802089,N96.681604
SRR3655610,Anseriformes,Anatidae,,,Feces,40.806119 N 96.686064 W,10.1128/AEM.00896-18,USA,CoMiDa,40.806119,N96.686064
SRR3655609,Anseriformes,Anatidae,,,Feces,40.806119 N 96.686064 W,10.1128/AEM.00896-18,USA,CoMiDa,40.806119,N96.686064
SRR3655608,Anseriformes,Anatidae,,,Feces,40.868076 N 96.697769 W,10.1128/AEM.00896-18,USA,CoMiDa,40.868076,N96.697769
SRR3655607,Anseriformes,Anatidae,,,Feces,40.868076 N 96.697769 W,10.1128/AEM.00896-18,USA,CoMiDa,40.868076,N96.697769
SRR3655606,Anseriformes,Anatidae,,,Feces,40.778971 N 96.753509 W,10.1128/AEM.00896-18,USA,CoMiDa,40.778971,N96.753509
SRR3655605,Anseriformes,Anatidae,,,Feces,40.778971 N 96.753509 W,10.1128/AEM.00896-18,USA,CoMiDa,40.778971,N96.753509
SRR3655583,Anseriformes,Anatidae,,,Feces,40.778971 N 96.753509 W,10.1128/AEM.00896-18,USA,CoMiDa,40.778971,N96.753509
SRR3655581,Anseriformes,Anatidae,,,Feces,40.780482 N 96.63328 W,10.1128/AEM.00896-18,USA,CoMiDa,40.780482,N96.63328
SRR3609206,Anseriformes,Anatidae,,,Feces,40.801282 N 96.679145 W,10.1128/AEM.00896-18,USA,CoMiDa,40.801282,N96.679145
SRR3609198,Passeriformes,Hirundinidae,,,Feces,40.801282 N 96.679145 W,10.1128/AEM.00896-18,USA,CoMiDa,40.801282,N96.679145
SRR3609191,Columbiformes,Columbidae,,,Feces,40.805642 N 96.685667 W,10.1128/AEM.00896-18,USA,CoMiDa,40.805642,N96.685667
SRR3609190,Anseriformes,Anatidae,,,Feces,40.80712 N 96.686536 W,10.1128/AEM.00896-18,USA,CoMiDa,40.80712,N96.686536
SRR3609178,Anseriformes,Anatidae,,,Feces,40.80712 N 96.686536 W,10.1128/AEM.00896-18,USA,CoMiDa,40.80712,N96.686536
SRR3609175,Anseriformes,Anatidae,,,Feces,40.809232 N 96.686964 W,10.1128/AEM.00896-18,USA,CoMiDa,40.809232,N96.686964
SRR3609170,Anseriformes,Anatidae,,,Feces,40.790697 N 96.665592 W,10.1128/AEM.00896-18,USA,CoMiDa,40.790697,N96.665592
SRR3609163,Passeriformes,Hirundinidae,,,Feces,40.790697 N 96.665592 W,10.1128/AEM.00896-18,USA,CoMiDa,40.790697,N96.665592
SRR3609162,Passeriformes,Hirundinidae,,,Feces,40.790697 N 96.665592 W,10.1128/AEM.00896-18,USA,CoMiDa,40.790697,N96.665592
SRR3609158,Anseriformes,Anatidae,,,Feces,40.793414 N 96.669452 W,10.1128/AEM.00896-18,USA,CoMiDa,40.793414,N96.669452
SRR3609156,Anseriformes,Anatidae,,,Feces,40.793414 N 96.669452 W,10.1128/AEM.00896-18,USA,CoMiDa,40.793414,N96.669452
SRR3609149,Anseriformes,Anatidae,,,Feces,40.798077 N 96.674433 W,10.1128/AEM.00896-18,USA,CoMiDa,40.798077,N96.674433
SRR3609140,,,,,Feces,40.798077 N 96.674433 W,10.1128/AEM.00896-18,USA,CoMiDa,40.798077,N96.674433
ERR1523245,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523244,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523243,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523232,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523221,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523216,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523215,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523214,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523213,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1523212,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1522594,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.673563,145.89612",10.1186/s13071-016-1607-1,Australia,EMP,-37.673563,145.89612
ERR1522419,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522403,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522395,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522393,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522382,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522381,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522377,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522354,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522353,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522352,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522350,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.708936,145.785023",10.1186/s13071-016-1607-1,Australia,EMP,-37.708936,145.785023
ERR1522274,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522255,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522214,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522202,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522141,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522139,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1522136,Anseriformes,Anatidae,Anser,Anser_sp.,feces,"-37.625347,145.57919",10.1186/s13071-016-1607-1,Australia,EMP,-37.625347,145.57919
ERR1521929,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1521928,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1521927,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1521925,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
